,User Name,Heading,Rating,Review
111,Mohammed Usaid,Terrific,5,I love iPhone it’s best mobile for valuable money..always prefer apple family for mobiles.READ MORE
112,Flipkart Customer,Just wow!,5,It’s been almost a month now and I love the experience.. Should buy and yes red color looks super sexy 😁READ MORE
113,Flipkart Customer,Worth the money,4,Nice mobile apps and performance is very good when compared to other China android mobiles in the market. But overall i still prefer android over iOS as it has more customisation . But if you are looking for mobile with great camera and performance then go for itREAD MORE
114,Chethan Chethu,Terrific,5,Excellent phone with high speed processor has very decent features and battery life is best among the iPhone models and also suitable for gaming with good graphic. Overall can buy without second thought.READ MORE
115,Anjali Shukla,Classy product,5,"Upgraded from Iphone 6, and I believe this is a really good deal at this price. Battery is excellent, display is great and the camera is just too good. Gives true natural colours. It would have been good to get the fast charger along with it though. It's also a bit thick.READ MORE"
116,Sathish kumar S,Excellent,5,This is a cool phone. Worth for its price i must say. The user experience is amazing in every aspect i could think of. As Steve Jobs one said design is not not something you feel or see it’s what you work with. i phone never disappointed me except for the price. And this one is worth it compared to other Samsung and google.READ MORE
117,Flipkart Customer,Value-for-money,4,"I loved it. it's beautiful. There's just this heating problem whenever I turn the hotspot on. Also battery isnt that great. You buy you buy a cover aswell, hella slippery. Audio quality is superb. The charging is slow(obviously) but yeah I used the 18w charger for my vivo, there's a significant loss in charging time. Camera is amazing but I wish there was a little more zoom. Face unlock works 98% of the times.READ MORE"
118,Manas  Khuntia,Just wow!,5,Very nice phone my first iPhone got it with a good deal on BBD sales very much satisfied with  the seller and Flipkart for a genuine productREAD MORE
119,Arun,Classy product : Excellent phone for Excellent Price,5,"Awesome.. I liked the blue color, which is better than the image, i usually buy black but happy with blue this time, The Phone is nice and charging is faster.READ MORE"
120,Dinesh Kumar P,Value-for-money,4,Purchased during big billion day...phone was delivered on time. I'm a first time iPhone user..little time taken to adjust to the changes in UI compared to android. Yet to completely understand the advantages of ios..2 major points...camera image quality is too good and color reproduction is excellent. Battery is good and for normal usage I'm getting for 1.5 days.READ MORE
121,Flipkart Customer,Classy product,5,"Really it’s an excellent phone after a week i am writing a review about this Good battery back up , Display is really good as I expected .Over all WOWREAD MORE"
122,Dr.sumit Customer,Excellent,5,"Amazing piece of technology . Amazing camera and good battery life , display is ok and no problems with it ..colour saturation is missing yet beautiful display.READ MORE"
123,Abraham,Must buy! XR is an Beast !!,5,The product is excellent!! Don't even think of neglecting this beast. I would this is the best phone You will get for 40k. Thanks to flipkart for such a superb deal. I was thinking to go for iphone X but I never regret of making a choice to go with Xr. A12 makes the way for a better world. Just go for it man.READ MORE
124,ABHINAV KUMAR,Classy product,5,Thanks flipkart for delivering the product a day ahead. I have one issue though there is a black spot on the rear camera and when I am trying to take a picture it still appears on the picture too.Coming to xr well what should I say... it is a beast. The best battery out there and best performance and frankly what a camera it is. Hats off for ur work apple keep up the good work.READ MORE
125,DILEEP KUMAR SHAH,Value-for-money,4,"Everything is perfectly fine except the display quality and night mode in camera. If there was a amoled display in it and night shot capability, nothing could have been better.Snuggly performance and butter like smoothness are simply the identity of IOS.READ MORE"
126,Flipkart Customer,Highly recommended,5,I upgraded 6s to I phone XR mobile performance is superb good ... but in Flipkart while we are pursuing its showing 10 days guarantee but there is no return the product after purchased 1 day the mobile price dropped to 39900 feeling bad...READ MORE
127,rajendra varma pericherla,Terrific purchase,5,"Very much satisfied with the flipkart deliveryGot it for 36k in big billion day sale Coming to device,1.The performance is mind numbing2.Battery is very efficient though (thanks to the 7nm tech a12 bionic)3.Dont mind the on paper specs of display,the display is crispy enough and supremely colour accurate(dont compare with amoled) and sufficient brightness even in bright sunlight4.Sound quality is awesome in this device both from earpods and stereo built in speakers5.Also no need to say...READ MORE"
128,Nandu  S,Great product,5,"Fabulous device,this is my first iPhone and I’m in love with it already. Good service from Flipkart got it just after one and a half days after orderingREAD MORE"
129,Flipkart Customer,Terrific,5,best phone bit heavy but really worth battery life is really good am really satisfied with phone delivery shipment promptREAD MORE
130,Prabhu N,Just wow!,5,Good phone and Good seller. Classic Awesome Red Colour.READ MORE
131,Susheel  Dubey,Brilliant,5,One of the best mobile. Battery must be stronger than present.camera quality is good. Touching sensors working very good. my overall experience is amazing.Thank you flipkart for you  fast delivery service.READ MORE
132,Biswadeep Pradhan,Wonderful,5,superb phone .Design is very good and very slim.Smooth feather touch display and no lag .There are some new features but not many differences than iphone 6 or older models .Good battery life.What i like is touch sensitive is too good and face id is working perfect .Initially you will miss the home button if you have upgraded from iphone 7 gradually you will be adjusted to the phone and what i find is with out home button phone is great and multitasking also working fine .READ MORE
133,akash pathak,Simply awesome,5,Awesome deviceREAD MORE
134,Chetan  Sharma ,Perfect product!,5,Phone is good and excellent but price is so high😭😭READ MORE
135,NABARUN  SASMAL,Must buy!,5,camera awesomeREAD MORE
136,Pratyashi  Devi ,Simply awesome,5,My First iphone 📱  Feeling Good 😍READ MORE
137,Anjalu Maurya,Excellent,5,Love the red colourREAD MORE
138,Aditya Kumar,Simply awesome,5,"Brilliant iOS 13,  Amazing camera, Excellent battery life, premium experience.  Better than iPhone XREAD MORE"
139,Aswini Kumar,Excellent,5,my first iphone ....im so happy ...its a complete package..i love it ❤️❤️❤️READ MORE
140,Bhushan  Chaudhari ,Worth every penny,5,Awesome.  Gadget .... PowerFull Device..READ MORE
141,Sipun Kumar,Terrific,5,Amazing.READ MORE
142,Solomon  Raj,Must buy!,5,Apple🍎iPhone XR was Excellent & BrilliantREAD MORE
143,Rishu Kumar,Classy product,5,I am very happy to buy this phoneREAD MORE
144,Deepak  rao ,Super!,5,super and geniusREAD MORE
145,bhanu varma,Terrific,5,"Switched back to ios after 5 years, feels so smooth and looks premium, purchased this on offer for 55000, its performance is beyond expectation, great haptics feel, totally value for money if you purchase in discount.READ MORE"
146,Flipkart Customer,Just wow!,5,I got best nd lowest price 39487/- for iPhone xr 128 GB.READ MORE
147,Tania Biswas,Classy product,5,just awesomeREAD MORE
148,Shekhar Suman,Nice,3,Nice phone (Coral)READ MORE
149,Akash R,Wonderful,5,💫 Amazing 💫READ MORE
150,cherry prathipati,Simply awesome,5,Osm Mobile 👌🏻👌🏻👌🏻😍😍READ MORE
151,Flipkart Customer,Very Good,4,Best mobile go for it blindlyREAD MORE
152,Krishna Mohan,Terrific,5,Simply awesome no words to speakREAD MORE
153,Mousumi  Maity,Brilliant,5,awesome ❤️READ MORE
154,Mohammed Aslam,Classy product,5,WooooooW !!!! Finally bought a iiiiiiphone....This is my 1st iphone !!😄😄😄😄Super 📱 phone Smooth performance 👌Battery backup was was awesome 👏🏼 🔋 Camera 📷 with depth control was fantastic 👍🏼Feeling Soooooo Happeeee and statisfied with this model 😄😄😀😍😍😍Face ID was awesome  to unlock with in a sec even in the dark 👏🏼👏🏼Worth buy 👌📱READ MORE
155,Deo Ankit,Highly recommended,5,AwesomeREAD MORE
156,Sumrendra Singh,Awesome,5,"Excellent camera, battery and performance! 👍READ MORE"
157,Flipkart Customer,Value-for-money,4,Happy to hold and feel iPhone xr.....grt price offered by FlipkartBut am really disappointed to say Flipkart PPL make tempting offer for ur old phone with higher exchange value......but while exchange the delivery guy finds a minute scratch.....very negligible colour fade on the bottom of the phone and he demands the remaining amount to be paid else he will returnI guess we should keep a new unused phone for exchange which should have no scratches or any thing like itBetter to buy in nearb...READ MORE
158,Vignesh V,Great product,5,Most successful model in APPLE .The good thing is everything.but inside the box there is no lightning connector to 3.5mm jack.READ MORE
159,Ashish Chaudhary,Brilliant,5,Awesome mobileREAD MORE
160,Gunja Praveen,Worth the money,4,I love this  nice productREAD MORE
161,Gaurave Varshney,Wonderful,5,After many purchase of android phone finely I decide to by a iPhone I done it and I love itREAD MORE
162,Sanjay Gulati Musafir,Terrific,5,I bought it for my wife. She is happy using a brand name. Luckily I bought Redmi Note 6 Pro within a week and I'm more than satisfied using that despite the fact I also shifted from iPhone.READ MORE
163,Sagar Dixit ,Mind-blowing purchase,5,The phone was repacked.Not satisfied with seller product.READ MORE
164,Saransh Goswami,Awesome,5,Excellent dealREAD MORE
165,MOHAN SUBRAMANYAM,Pretty good,4,Battery performance not good ...otherwise nice mobile ....READ MORE
166,utkarsh,Best in the market!,5,"I got this beast in unbelievable price 36k during big billion days. Camera is awesome, phone is just flawless. i have used iphone 6 and 7 for a long..then switched to android..now get back to ios. Just one thing which i can say is not good that is charging time.READ MORE"
167,Flipkart Customer,Classy product,5,Awesome camera experience 😍😍READ MORE
168,Biswa,Awesome,5,Overall a nice choiceREAD MORE
169,Flipkart Customer,Brilliant,5,Best battery and cameraREAD MORE
170,Flipkart Customer,Brilliant,5,so good I love itREAD MORE
171,A.Anmol Hota,Terrific purchase,5,-sexy colour-this is not a fake iphone-very fast delivery by flipkart-warrenty checked from Apple site-value for money.READ MORE
172,Anand Mukut Tirkey,Amazing product,5,"My first iPhone, amazed by performanceREAD MORE"
173,Pooja Chakraborty,Wonderful,5,Just received it. Its so goodREAD MORE
174,Rudramani Singh,Just wow!,5,great device.Value for money.READ MORE
175,Pramod kumar,Highly recommended,5,super smartphoneREAD MORE
176,Wasim Akram,Really Nice,4,Only one word SUPERB.. But price is too high.READ MORE
177,Rahul Kumar,Awesome,5,it's my Dream Phone....overall This Gadget is superbREAD MORE
178,MANISH DHAYAL,Just wow!,5,What’s a great phone iPhone unbelievable performance with super fast face lock and much more ever ......READ MORE
179,Mayur  Chaudhari,Great product,5,Best phone 🤩READ MORE
180,Loganathan,Useless product,5,Seem there is some issue with this phone mic. I got many complaints from my oponent. I also tried with wifi calling also.READ MORE
181,Rajorshi Chatterjee,Just wow!,5,Using Apple for over 3 years now and have upgraded... Working very fine and thanks to Flipkart Big Billion Days for making me get this product at the lowest price.READ MORE
182,Flipkart Customer,Perfect product!,5,i love thisREAD MORE
183,soumita  mondal,Awesome,5,My first ever iPhone ❤️and I love it❤️😍thank you Flipkart☺️🌸🌈READ MORE
184,Suraj kumar,Best in the market!,5,"Fast smooth, monster performance , battrey is good , pubg ? no naver lag , its not a android Samsung s10 plus Exynos ,A12 bionic engine give monster performance, yes its beat snapdragon 855 , antutu is not matter its appleREAD MORE"
185,Bhanu Pathania,Super!,5,A Great product as it's name says.Loved this purchase...Thanks Flipkart for making me smile again.READ MORE
186,Kingston K,Classy product,5,Vry quick delivery 🚚READ MORE
187,Flipkart Customer,Awesome,4,My first iphone and am so happy 😍🥳READ MORE
188,Raj  Shakher,Value-for-money,1,Super mobile... I'm completely satisfied buy this mobile...🙂🙂🙂READ MORE
189,Kanika Gulati,Utterly Disappointed,1,Not workingREAD MORE
190,himanshu poptani,Wonderful,4,It deserves 10/5 but i am giving 4 star just because packaging of product.How can a brand like flipkart pack an expensive product so carelessly but overall product is 🔥🔥🔥🔥🔥🔥🔥😍obviously it is half bite apple😂😂it is my first iphone thanks flipkart.......Pubg🔥🔥🔥🔥🔥Camera🔥🔥🔥🔥Battery🔥🔥🔥🔥🔥 Pesa wasooooool🔥🔥🔥🔥Baki to abhi 7 din hue h purchase kiye hueREAD MORE
191,Subodh Kumar Gangwal,Simply awesome,5,It’s iPhone and name is enoughREAD MORE
192,allan kujur,Just wow!,5,best value for moneyREAD MORE
193,Ashish Anand,Classy product,5,Best deal ever price @ 44999/-READ MORE
194,Dharani Kharsel,Worth the money,4,Amazing picREAD MORE
195,Flipkart Customer,Perfect product!,5,It's my first iPhone and it's fantastic.READ MORE
196,Yeswanth Pavan Kumar Bandaru,Not good,5,"Camera is very good and performance is awesome. charging is slow, overall very good mobile at this price range. Xr is my first iPhone.READ MORE"
197,Amit Sharma,Worth every penny,5,Nice phone with high speed great camera nd most important got only 35999/-READ MORE
198,Sai Ram V,Awesome,5,Brilliant Device. Charging is coming for 1 and half day. Price is a bit high. Camera is not quite up to the mark.  Performance wise it’s a beast. No heating issues.Packing is poor.READ MORE
199,Dibyajyoti Oja,Terrific purchase,2,Great value for money.READ MORE
200,Abdul jaleel,Simply awesome,5,simple and super but expensive.. fluid OS and it's great.READ MORE
201,Chandra Mauli,Value-for-money,4,Performance and battery life is awesome.Wouldn’t miss telephoto lenseREAD MORE
202,Flipkart Customer,Good quality product,4,Camera -🌟🌟🌟🌟Performance -🌟🌟🌟🌟Design -🌟🌟🌟Software Update -🌟🌟🌟🌟🌟Available Colours -🌟🌟🌟🌟Battery -🌟🌟🌟🌟iOS - 🌟🌟🌟🌟🌟READ MORE
203,Flipkart Customer,Brilliant,5,Go for it...I know you will be jumping between one plus 8 and iphone XRTrust me this is a better choice.This phone not only gives u a good performance but class.PS-Android can never beat ios.READ MORE
204,Rakesh Garg,Worst experience ever!,5,"The brand new iPhone XR went dead within 2 weeks of purchase! After spending so much money in buying a top of the line product, one doesn't expect this. And I'm left stranded without a phone while dealing with a personal emergency.Further, the Apple help line or service centre are not open on Sundays. I expected more from Apple if they're serious about the Indian market and if they have to charge a premium for their products.READ MORE"
205,Ranjan Kumar jha,Classy product,5,Still best iPhone in this price rangeREAD MORE
206,Nitin Bhardwaj,Wonderful,5,Nice phone .READ MORE
207,Lokesh Jangid,Mind-blowing purchase,4,This is an amazing phone. Camera and performance is  awesome.READ MORE
208,Manish  Jha,Pretty good,5,The product is genuine and services is good but only problem is that the Flipkart shows the high price when we add an exchange phone but when the dilevery boy arrives at home he offers such a low price. This needs to be improved.READ MORE
209,Sai Nikith Reddy,Mind-blowing purchase,1,Nice product .READ MORE
210,Sarthak Sourav Panda,Classy product,5,Everything is Gud but apple should include a fast Charger in the boxREAD MORE
211,Praveen  Kumar,Classy product,5,Best phone in valid priceREAD MORE
212,Harpal Bhati,Awesome,5,Awesome phone . Got 128 gb in 46kREAD MORE
213,Flipkart Customer,Terrific purchase,5,Original product. Working fine. Never seen fastest delivery before than this even when it was raining in Mumbai.READ MORE
214,Mohit Kumar,MRP is lower then the website showing.,4,I just got my new iphone but its price is different rather then mentioned in the page.The price got overnight from 49000 to 52500.READ MORE
215,Saksham Chamoli,Perfect product!,5,Worth iPhone in this price range.iPhone xr is really amazing guys.....READ MORE
216,Sasi Mandapati,Nice product,4,Value for money and good batteryREAD MORE
217,Rajaram Govindarasu,Really Nice,4,comfort for handlingREAD MORE
218,Flipkart Customer,Fabulous!,5,Nice product with in a day got delivered..READ MORE
219,Flipkart Customer,Mind-blowing purchase,5,good dvcREAD MORE
220,Shafeek M,Worth every penny,5,Bought this for my wife. I use an iPhoneX and this one is much faster than X. Had doubts about display quality as it is LCD and low resolution. Trust me we don’t feel much difference. In fact visibility under sunlight is much better. Even though camera is single it is better than X. Only drawback is that we cannot take portrait pics of objects. It’s algorithm needs human face for portraits.READ MORE
221,Shivraj  Rathod ,Don't waste your money,5,Worst product. Don’t buy this onlineREAD MORE
222,Himanshu Pratap Singh,Awesome,5,Ultimate price ....ultimate mobile....excellent deal given by flipkart but very Less No of unit to sell.many offer to be given in may b given near FutureREAD MORE
223,Flipkart Customer,Highly recommended,5,"Iphone XR is better than other phone,i purchased black is very nice.READ MORE"
224,Flipkart Customer,Terrible product,5,I don knw why my phone is giving me trouble....i hope flipkart didn’t cheat and gave me a refurbished item by saying fresh item...coz I phone doesn’t trouble this much n dat too at this early stage l..READ MORE
225,Flipkart Customer,Terrific purchase,5,best 10th generation iPhone models in affordable price and high performance processor (A12 bionic) by AppleREAD MORE
226,Sameer Suri,Great product,5,"I got this phone for 36000. I was worried about the hd display but its seriously the best phone I've ever had, especially the camera.READ MORE"
227,Mohammed Ghouse Pasha,Mind-blowing purchase,5,My first iPhone purchase looks great thanks flipcartREAD MORE
228,Nagendra Kumar,Terrific purchase,1,awesome phone ♥♥READ MORE
229,Ayan Mukherji,Highly recommended,1,"Very good phone if you are in apple ecosystem . Because if you consider price to specs , yes there are better performing android phones out there in that price . But if you are picking iphone xr because you use the apple ecosystem and you dont have budget for xs max ,then you are not gonna go wrong with it . The camera is awesome along with the battery life. You are getting the same processor as xs  i.e  A12 bionic .Gamers would not find any reason to regret.Sound output through the speakers ...READ MORE"
230,Flipkart Customer,Highly recommended,5,"I don’t regret buying this beast in 2020 .Its now a 2 year old beast but powerful. Iphone 11 and xr are similar devices basic difference is camera,battery,performance. Xr signifies its price. I play pubg alot it’s a beast in pubg. I play in hdr extreme but doesn’t lag like other android devices. Best point of apple is apple gives 5 year of updates. Iphone 6s is getting updates it’s a bit oldREAD MORE"
231,Flipkart Customer,Did not meet expectations,5,there was no exchange benefit.   flipkart didnt follow what they promised...  not happy.READ MORE
232,Sujoy Sarkar,Fabulous!,5,It's is love at first sight affair.....READ MORE
233,Shantanu Madiwale,Terrific,5,It’s worth spending money on iPhone XR in 2020 too. If you wanna buy entry level iPhone go for this model not for SE 2020. It has everything and will meet your expectations for next 3 year I hope. It’s very well build and feels complete phone.READ MORE
234,Kartikey Sharma,Fabulous!,5,AmazingREAD MORE
235,Flipkart Customer,Best in the market!,5,Nice delivery by Flipkart and 10/10 in apple xrREAD MORE
236,Flipkart Customer,Fabulous!,5,"Best value for money product from Apple. Bought it for 43k by using HDFC credit card and with the discount. Whoever wants to buy an iPhone in 2020 and also wanna save some bucks, go for XR instead 11.READ MORE"
237,Shamsher Singh,Perfect product!,5,AwesomeREAD MORE
238,siddhesh shinde,Just wow!,4,Awesome mobile for pubg playerREAD MORE
239,Flipkart Customer,Wonderful,1,1st time using iphone and i love it. I gave 5* to the phone but i’m disappointed that it didn’t comes with the bubble wrap.READ MORE
240,Baljeet Singh,Awesome,5,"Phone has awesome battery life, ios experience good potrait camera and complete iPhone experience. Glass designs looking beautiful.READ MORE"
241,PRABHAT RATAN,Utterly Disappointed,5,highly heated up when using it.READ MORE
242,Vallabh Pujari,Highly recommended,5,"Got it for 36K in Big Billion Days , Best IPhone with powerful batteryREAD MORE"
243,Flipkart Customer,Super!,4,Thank you FlipkartREAD MORE
244,prakriti mukherjee,Slightly disappointed,5,The mobile have problem since I bought it. I have recorded some videos and they don't have sound. So please if you buy it check it the moment you get it in your hand.READ MORE
245,Ansh Shukla,Really Nice,5,fabulous it's too good display is just like crazy lcdREAD MORE
246,Flipkart Customer,Absolute rubbish!,5,Died after 2 months of purchaseREAD MORE
247,Alok Singh,Must buy!,2,GreatREAD MORE
248,Abdul rehamaan,Awesome,1,I am an Iphone 7plus user Past Confused Between the Xr and Xs Display and Decided To Take Xr In Big Saving Days 😉The Display was More Better than The old Iphone 7 plus Display 🤓Go for This Than Iphone 11 because Only Camera Is Different..So Buy an Dslr and Take iphone xr 😋READ MORE
249,Aditya Arya,Must buy!,1,nice.READ MORE
250,Flipkart Customer,Perfect product!,5,APPLE IS ALL TOGETHER A DIFFERENT BALL GAME.Smooth going till date after 6 months of use.READ MORE
251,Amartya Basu,Highly recommended,5,Leave aside the spec sheet for a while and use for a day you'll understand why an iPhone is an iPhoneexcellent delivery service by FlipkartREAD MORE
252,Karthick  Krishna,Excellent,5,No reviews required. Its a apple.READ MORE
253,Devraj  Munda,Fabulous!,5,Product is awesome and I'm first tym user of iPhone bcoz I'm using android phone last 9 years now I'm shift to IOS and it's OS is some simple and awesomeAccording to price 1:-camera 4/52:-display 5/53:-design 5/54:-battery 4.7/5READ MORE
254,Abhinav Tiwari,Classy product,5,Amazing phone. I was a little scared before ordering as I had seen a lot of reviews that said screen is lcd and not oled. But frankly can’t notice the difference. Battery life is amazing. Even after full day usage still half battery remaining. Perfect screen size. Go for it.READ MORE
255,Flipkart Customer,Really Nice,4,Good phone except display.READ MORE
256,Vicky  Gupta,Great product,5,Upgrade 6s to XR....amazing experience....for PUBG too good ....READ MORE
257,pavan  krishna,Just okay,3,Price is high i got in big saving day 128GB 50000/-READ MORE
258,Shrenik  Gandhi ,Fabulous!,5,Thanks flipkart. Got XR AT 42500 . My daughter loved it like anything.iPhone rocks .super value for MONEY at this price .READ MORE
259,Shashank  Shekhar ,Simply awesome,5,Awesome product from Apple just amazing and wow😍READ MORE
260,Manish Kumar,Must buy!,5,Great phone in 2020 even better than rog 3 also u can play 4 hrs pubg on higest setting in xr op phone op performance op battery op camera ip looksREAD MORE
261,Ashutosh Pradhan,Highly recommended,5,Undoubtedly best in everything. Go for it till 2022READ MORE
262,Omkar Salunke,Great product,5,Couldn't be more Happy. I have purchased this for my father and he couldn't contain his happiness.READ MORE
263,Ankit  Chauhan,Great product,5,"Just get it already if u have 45k u cant beat apples optimization and amazing ios expernce , i used samsung s and note series all my life shifted to iphone because its price went down theres no going back anytime soonREAD MORE"
264,vishwa saraf,Simply awesome,5,"The phone is undoubtedly perfect but, the delivery service is horrendous! E-kart needs so much improvements. I received the product 7 days after the promised date.READ MORE"
265,Rajeev MA,Terrific purchase,5,"I was a skeptical for buying this. But then, went ahead and bought after reviewing from the feedback here as well with some other reference!I was bogged down by a few negative comments ..Let me tell you, The phone will delight you with its  tone and texture!Go for it 100%.READ MORE"
266,Anushree Adhikari ,Wonderful,4,Fully satisfied. Good one. Camera quality and performance is also good. Don’t think twice. Just go for it.READ MORE
267,Manjeet%20Singh%20 Sihag,Best in the market!,5,"I bought this for my wife and this is the first time we are using iPhone and I must say it is amazing. I wife is fell in love with her new phone. There are so many things to explore in this phone. She has already spent a week and still hasn't explored all the features yet. According to her iPhone is much better than Android phone, be it a one plus also. Camera, Performance everything is just superb.READ MORE"
268,Hrushikesh  Jadhav,Terrific purchase,5,This is my first iphone.... I'm Very happy to purchase from flipkart....READ MORE
269,Manikanth Naidu Rayapureddy,Terrific purchase,5,Superb 😍READ MORE
270,Suresh vasanta ,Worth the money,4,Product wise everything fine from Flipkart..but coming to delivery service worst experience i have faced..better to improve your delivery services FlipkartREAD MORE
271,Vaibhav Sengar,Excellent,5,Powerful phone no doubtREAD MORE
272,Prashanth MS,Super!,5,"9-Dec-2019: The mobile is really good. Everyone knows the available function. I'm here to tell my experience. The mobile functions very smooth the only drawback is the MiC, the voice is not that great for the person who is receiving my call.READ MORE"
273,Nimesh Patel,Wonderful,5,Best phone at this pricdREAD MORE
274,Mohd Anzil,Great product,5,"my iphones proximity sensor stopped working within 4 days of delivery, now  its screen doesn’t turn off while callingREAD MORE"
275,Ritu Raj,Nice product,4,"1 week usage review .I got this in big billion for 38K. I upgraded from iPhone7.Battery backup is awesome, camera is good(night mode, ultra wide and potrait for objects or pets not there).Display is good.i only faced issue is when i switch on the internet from eSim and again switch back to physical sim the internet stops working, u have to restart the phone.READ MORE"
276,Krishna Mohan,Mind-blowing purchase,5,Excellent ! Don't doubt about the display .. even i have seen many review videos about it . No need to worry its absolutely fine u cant recognize the difference . All other features are good and the battery life is insane you are really gonna love it ! you wont regret after buying this iPhone XR .READ MORE
277,Achin Jain,Perfect product!,5,It’s really an amazing phone but the only con is the price is high otherwise it’s goodREAD MORE
278,Adharsh Vasu,Mind-blowing purchase,5,Good one. After watching a lot of reviews got this XR and it is absolutely amazing... I have updated from 6s so obviously battery is beast in this one. Worth a buy in 2020READ MORE
279,K.mallikarjun  Mallikarjun ,Great product,5,NYC mobile my first appleREAD MORE
280,Abhi Sahay,Pretty good,4,"Received Black 128 GB two days ago, replacement clause withdrawn by seller. Very poor packing by seller. The phone is a very good, specs are awesome. Shifted from android to iOS so getting used to. Camera and battery power is very good.Recommend to go for it.READ MORE"
281,Shubhrima Chakraborty,Highly recommended,5,"In one word it's Awesome. keep in mind if you have an iPhone, you have an I phone.READ MORE"
282,saripuri somasundar,Classy product,5,"iPhone is out standing. iPhone XR battery, built Quality, screen are out standingREAD MORE"
283,jitendra  prajapati ,Terrific purchase,5,nice mobile it's value for money thanks flipakartREAD MORE
284,Aagam Shah,Best in the market!,5,"Awesome Phone with great specs. Although the screen is LED, you don’t find it different from OLEDREAD MORE"
285,Abhijeet Patil,Classy product,5,tooo good.....and apple is apple ...brand is brand....READ MORE
286,Jagdish Chaudhary,Must buy!,5,Nice phone  &   it's original..😎READ MORE
287,Saurabh jain,Could be way better,5,Guys phone is fine but don’t buy mobile phones from flipkart. I asked them to pay through my credit card but at the time of delivery the swiping machine didn’t work. I had words with flipkart executive but he asked me to cancel the order. I had to pay the whole amount in cash.Also i didn’t get “lightning connector” as it was mentioned on the box but still it was not it inside the box.READ MORE
288,Sudip Singharay ,Terrific,3,"First off, the battery life is INCREDIBLE! This is the first phone I have used where I can get two days of use on one charge! I would regularly charge the ...READ MORE"
289,Shiva Padmanaban,Does the job,2,"I bought XR 128 gigs red variant with 10 percent HDFC discount. Delivery is slightly took more days. Packing is neat and good. Its recently imported phone. Performance is snappy and clean. Camera is good. Battery life is awesome. I get around 8 plus hour screen on time. Its way too bulky and weighs more. The main problem and serious problem is, it has got reception problem in LTE and WiFI. Signal strength sucks. I am kinda confused what to do. Have done a online research and found its common ...READ MORE"
290,Manu Panicker,Moderate,5,"Bad rating is not for the phone, phone is good I like it a lot, but for the delay it took Flipkart to deliver. Also the sale price and normal price is same now. Flipkart is just trying to fool people. I will never buy from Flipkart again.READ MORE"
291,Flipkart Customer,Super!,3,"The product is excellent. Normally people think why to invest so much when other options are available with similar features in low price. But the product quality and it's performance can only be felt once it is in hands. It's really "" owners pride,  neighbours envy""Utility for money. Loved itREAD MORE"
292,Vivek Rawat,Does the job,5,"UPDATEDon’t buy from flipkart. I really doubt the quality of phone sold. I am facing so many issues with my phone. The ram management is very poor. It can hardly keep apps in memory. Everytime I open an app in memory, it refreshes again. Also, I face issues with connectivity to wifi. Many times it doesn’t autoconnect to wifi if connection broke in between.I loved the camera. Only think I don’t like is the time it takes to charge. It takes almost around 2 and half hours to completely charg...READ MORE"
293,Flipkart Customer,Super!,3,Best iPhone for the price I got it for 39999 worth it. performance is so gud. heard that xr battery last long than any other iPhone serious but actually it's normal. phone weight is to heavy. over all the phone is osm just osm. if u want to by a iPhone for cheap price go ahead with xr.READ MORE
294,Kuldeep Singh,Fair,4,"Awesome handset, Camera is great. Battery backup is nice it works whole day in a single charge. only thing that bothers me is the bezels of this phone, even after this is a full screen phone i has a very thick bezel on all the sidesREAD MORE"
295,rahul singh,Good choice,5,superb and cool product.READ MORE
296,Deepak  Priyadarshi ,Terrific purchase,5,My First Iphone Amazing experience with IosREAD MORE
297,Ramiz Zaman,Mind-blowing purchase,5,Wonderful phone. I don't take much photos so lack of dual cameras doesn't bother me.It's a beast.READ MORE
298,Gaurav Joshi,Classy product,5,NiceREAD MORE
299,sukhi bhullar,Excellent,2,Awsm product by apple super..READ MORE
300,rahul gupta,Very poor,5,VERY BAD experience !READ MORE
301,Vinod Choudhary,Classy product,5,Very nice superb productREAD MORE
302,satyam nagpal,Best in the market!,5,Great phone....surely better then last year’s iphone 10 and better value than 10s.READ MORE
303,Sukru Swain,Best in the market!,5,Undoubtedly IOS is the best.READ MORE
304,Sudharshan  Eabi ,Great product,5,This is my 1st experience with iphone i never expect this kind of performance and thus is the best mobile I’ll ever used 100% value for moneyREAD MORE
305,Abhijeet,Must buy!,5,Best phone ever I broughtREAD MORE
306,Shreekara  Hs,Fabulous!,5,Awesome phone from AppleREAD MORE
307,Flipkart Customer,Highly recommended,5,Nice MoblieREAD MORE
308,subho dey,Terrific,5,Nice phoneREAD MORE
309,HIMANSHU BHATT,Wonderful,1,Just buy in 45k .. outstanding performance..some peoples think wide notches makes phone odd ...just do a trial seriously top class performance.. premium quality phone..READ MORE
310,Flipkart Customer,Perfect product!,5,Best iPhoneREAD MORE
311,Fesal  Khan,Must buy!,5,AwesomeREAD MORE
312,Suresh kumar,Great product,5,"Nice product,camera quality is good,it's very awesome , it's very nice performanceREAD MORE"
313,Harsh Dugtal,Simply awesome,5,"The best iPhone to get in 2020 if you don’t unnecessarily want multiple cameras. I have used the iPhone 11 previously, and honestly I don’t feel like I’m missing out on anything using the XR currently.READ MORE"
314,Saurabh .,Just wow!,5,Upgrade from android. Just one word awesome.No phone can beat iPhone. Got amazing deal get this in 34999READ MORE
315,Flipkart Customer,Good quality product,4,Phone works properly a star less for taking so much time for deliveryREAD MORE
